Identifiant de la station;Nom de la station;Capacité de la station;Lattitude;Longitude;Coordonnées géographiques
13372702;Saint-Fargeau - Mortier;24;1.895.167.376;-374.975.667;"48.8726665612,2.40791290998"
653079135;Mazagran - Pierre de Coubertin;15;-1.688.953.507;-635.484.062;"48.8162186403,2.34422687441"
27415524;Saint-Germain-des-Prés;26;585.797.604;-1.646.541.145;"48.8541851082,2.33030587435"
1057045129;Cimetière communal;40;48.830.764;2.252.024;"48.830764,2.252024"
54000614;Porte de Pantin - Petits Ponts;52;1.368.303.389;1.516.497.174;"48.8904108624,2.39819392562"
402212574;Charles de Gaulle - Graviers;28;-1.852.023.763;69.810.226;"48.8831517592,2.26488143206"
369011098;Paris - Laitières;22;-1.671.851.174;895.725.987;"48.8463027415,2.42075532675"
417623119;Mairie de quartier du Plateau - Mont-Valérien;20;488.799.933;22.072.437;"48.8799933,2.2072437"
488872892;Emile Zola - Fondary;42;1.538.649.105;1.234.843.700;"48.8470511431,2.29534059763"
131094294;Charles Tillon - Cimetière Communal;30;827.549.420;1.515.240.530;"48.9184402364,2.39356309175"
1057329581;Square Bela Bartok;24;-1.415.443.775;-654.334.359;"48.8512015683,2.28465367109"
1314450240;Gare du Stade;20;489.312.676;22.603.778;"48.9312676,2.2603778"
15309045;Marché Saint-Quentin;15;1.163.947.048;1.784.035.596;"48.8773560577,2.35451144564"
36391;Godot de Mauroy - Madeleine;22;48.869.789;2.326.347;"48.869789,2.326347"
76121343;Abbé Groult - Convention;12;68.981.973;223.559.013;"48.8359692787,2.30206403951"
1056715831;Marché Saint-Germain;21;1.103.908.145;171.031.457;"48.8516562586,2.33550030738"
49474389;Artois - Berri;23;-88.732.942;474.758.177;"48.8739352124,2.30642583221"
38407;Flandrin - Longchamp;42;-364.719.763;1.852.220.285;"48.8687784918,2.27435453918"
97824043;Charentonneau - Maisons Alfort;20;483.391.747;1.820.886.834;"48.8099329805,2.4432884565"
266963426;Beaumarchais - Saint-Gilles;51;488.580.378;23.679.352;"48.8580378,2.3679352"
1074095810;Maurice Payret-Dortail;22;1.735.261.870;1.071.648.222;"48.8781195706,2.22336251289"
129029327;Victoire - Laffitte;20;504.436.624;-1.561.255.880;"48.8751437349,2.33811850514"
100767550;Mairie du 4ème;44;972.372.917;430.476.244;"48.8559499105,2.35638231039"
1074204954;Quai Jules Guesde - Saint-Simon;30;251.692.024;1.894.371.777;"48.803735111,2.40901898593"
653222953;Mairie de Rosny-sous-Bois;30;-1.670.100.257;-56.603.707;"48.871256519,2.48658075929"
1074428106;André Theuriet - Blagis;0;487.801.138;23.133.055;"48.7801138,2.3133055"
1057210479;Jules Guesdes - Carnot;16;698.948.704;-1.074.809.961;"48.9382816993,2.35089920461"
78124875;Mathis - Flandre;55;1.712.660.704;-429.841.044;"48.8906429899,2.37625546753"
49791363;Balzac - Champs Elysées;30;908.039.952;-1.092.300.733;"48.8726996396,2.30019539595"
6354;Gouthière - Poterne des Peupliers;33;48.820.507;2.351.342;"48.820507,2.351342"
27363156;Général De Gaulle - Vivien;22;1.971.271.516;1.107.923.070;"48.8360742009,2.41891667247"
82588656;Rond-Point Rhin et Danube;53;286.293.780;705.359.112;"48.840452821,2.22802251577"
27414932;Saint-Maur - République;38;-66.252.059;750.390.744;"48.8641858615,2.37831741571"
43195240;Silly - Galliéni;25;1.796.921.616;-1.151.703.933;"48.8355838387,2.23255008459"
85008390;Grenelle - Dr Finlay;71;899.726.408;-1.710.237.215;"48.8513154067,2.29195028543"
221047138;Pierre et Marie Curie - Julien Grimau;17;594.765.077;1.655.406.518;"48.8705565552,2.42416709661"
128986726;Boétie - Ponthieu;33;-1.964.547.310;1.420.891.845;"48.8714172844,2.3076787591"
1057228658;Youri Gagarine - Karl Marx;22;1.291.982.957;-1.238.597.707;"48.7844848508,2.3590843007"
205047993;Edgar Quinet - Raspail;46;-189.593.941;-432.783.325;"48.8394026667,2.32971478254"
102324803;Pyrénées - Emmery;40;-1.673.118.018;511.200.215;"48.8720102813,2.39203959703"
88140066;Rocher - Laborde;65;-937.756.722;1.081.916.420;"48.8759024071,2.32261631638"
597245295;Concorde - Stalingrad;35;487.985.844;23.821.302;"48.7985844,2.3821302"
235513935;Carducci - Place Hannah Arendt;27;183.431.956;1.289.317.785;"48.8774366815,2.38607436419"
129060764;Victor Hugo - Jeanne Jugan;28;425.954.897;-190.542.861;"48.843949064,2.41508139483"
102329800;Marcelin Berthelot;27;382.092.273;1.972.625.700;"48.8415473059,2.23316162825"
213911772;François Debergue - Croix de Chavaux;57;-242.412.406;-482.384.427;"48.8574217081,2.43757814169"
245187072;Louis Lumière - Porte de Bagnolet;20;-401.299.451;-1.661.269.429;"48.86431136,2.41052102298"
37791;Richard Lenoir - Jean-Pierre Timbaud;36;-1.433.486.179;1.186.259.342;"48.8658042767,2.36933707497"
1558958733;Léonard de Vinci;28;770.769.568;-1.530.632.718;"48.8979097249,2.23837230436"
63498079;Marché Secrétan;26;1.741.965.402;-64.329.478;"48.8812549638,2.37346328795"
102333275;Saint-Vincent - Verdun;34;1.922.782.527;329.834.661;"48.8192115492,2.25400775671"
13497763;Ouest - Château;23;-1.047.706.334;-1.865.065.892;"48.8361728601,2.31939214392"
27363103;Porte d'Auteuil;33;-121.333.725;-1.825.027.581;"48.8479394142,2.26083967835"
41566122;Vasco de Gama;54;1.910.138.136;-90.403.473;"48.8367178347,2.28366408565"
254224239;Place Adolphe Cherioux - Vaugirard;63;1.806.663.499;1.072.210.897;"48.839594428,2.30106577277"
653059015;Bellefond - Maubeuge;31;-1.439.192.661;1.621.734.112;"48.8782553976,2.34526421875"
27363162;Ranelagh - Mozart;23;-1.439.483.802;-1.872.865.186;"48.8554533455,2.27019153535"
991351798;Aubervilliers - Curial;23;-1.816.828.134;762.234.523;"48.8908830523,2.36885793507"
102304517;Pereire - Place de Wagram;46;497.852.447;-1.390.819.071;"48.8870706076,2.30411112453"
54000621;Ménilmontant - Père Lachaise;56;271.065.875;-1.906.470.439;"48.8632872915,2.3869940266"
1023083417;Ney - Charles Hermite;20;-1.297.093.323;1.061.458.911;"48.8987480398,2.3645754531"
54000539;Hôtel de Ville - Pont-Marie;36;2.104.306.210;-1.952.361.686;"48.8538996455,2.35694725066"
27415012;Bercy;66;400.656.823;448.526.429;"48.839966915,2.3788625747"
78348185;Mairie de Clichy;51;656.202.210;237.674.228;"48.9036536347,2.30593532324"
100770878;Poissy - Saint-Germain;25;1.189.951.108;760.524.240;"48.8496964943,2.35296852887"
27414460;Danielle Casanova - Place Vendôme;37;-24.468.362;-1.380.736.473;"48.8682664982,2.33048390597"
75641607;Blaise-Desgoffe - Vaugirard;32;-1.878.358.537;-1.580.843.873;"48.8461288777,2.32426721603"
82402482;Gare de l'Est - Chateau Landon;59;48.879.305;2.362.424;"48.879305,2.362424"
262607058;Charles de Gaulle - Plateau de Vanves;33;2.029.689.295;-204.125.802;"48.8223308897,2.29857180341"
129096696;Léon - Doudeauville;13;-2.172.695;13.907.333;"48.8883242185,2.35357337264"
265464297;Schoelcher - Raspail;50;-1.024.703.173;-639.467.694;"48.8368173353,2.33127940804"
384370499;Place Charles Vallin;26;-1.528.007.059;-2.031.638.489;"48.835523812,2.30259865522"
363735875;Pont De Charenton;18;488.179.685;24.199.531;"48.8179685,2.4199531"
54000550;Rapp - Place du Général Gouraud;31;1.521.469.157;1.331.884.599;"48.8581028851,2.30040729046"
315022587;Malesherbes - Place de la Madeleine;67;-819.807.236;1.210.121.077;"48.8704060285,2.32324350981"
97705710;Jacquard - Ternaux;39;488.646.605;2.373.162;"48.8646605,2.373162"
54000593;Longchamp - Place d'Iéna;40;56.501.788;-2.002.964.092;"48.8649172334,2.29267481714"
95073815;Saint-Lazare - Place d'Estienne d'Orves;39;488.768.345;23.329.067;"48.8768345,2.3329067"
96512532;Joseph Sansboeuf - Saint Lazare;18;514.138.034;-1.666.388.661;"48.8753156307,2.32290197164"
82550543;Place de Barcelone - Mirabeau;55;1.507.715.105;1.464.020.032;"48.8476230274,2.27356642485"
453172172;Porte d'Italie;13;1.060.667.178;1.456.461.386;"48.8171619877,2.36023630947"
1056947780;Faubourg Poissonnière - Dunkerque;30;-1.911.418.092;-1.241.512.881;"48.8808834454,2.34993427992"
653085678;Berthier - Porte de Clichy;0;48.888.792;230.081;"48.888792,2.30081"
255322397;Auguste Blanqui - Corvisart;26;488.300.989;23.502.726;"48.8300989,2.3502726"
1062783107;Buffon - Jardin des Plantes;30;-271.717.845;-694.953.483;"48.8426684661,2.36185871065"
1062742831;Place Joffre - Frédéric le Play;37;473.349.146;-962.416.099;"48.8537544869,2.30442423373"
54000543;Cloître Saint-Merri - Renard;32;1.763.404.250;-1.682.525.903;"48.8588354489,2.35182791948"
54000587;Mairie du 14ème;32;1.316.622.577;-547.555.681;"48.8325457812,2.32549231499"
43247025;Jardins d'Eole;20;488.869.703;23.668.488;"48.8869703,2.3668488"
37879071;Paul Bodin - Clichy;34;-831.292.112;-847.795.617;"48.8923961462,2.31714259833"
77773;Gare de Reuilly - Picpus;28;480.334.517;-280.468.698;"48.8426735412,2.39729437977"
54000554;Gare Saint-Lazare - Stockholm;32;56.229.126;-503.607.319;"48.8771273167,2.32241716236"
49341735;Centquatre;41;2.145.579.815;-26.456.653;"48.8893335385,2.37078543752"
1062882947;Bargue -  Dutot;21;48.837.884;2.308.876;"48.837884,2.308876"
653150828;Joffre - Aigle;20;48.904.033;2.245.096;"48.904033,2.245096"
213680246;Didot - Mariniers;35;-1.422.465.870;-43.367.758;"48.8265054361,2.31313619827"
210387163;Saint-Denis - Réaumur;32;1.212.213.389;145.422.730;"48.8661116316,2.35077906755"
54000538;Mairie du 3ème;32;1.755.937.797;-1.039.690.389;"48.8644617814,2.36176282167"
6293;Mairie du 2ème;28;-598.649.153;22.112.100;"48.8672190355,2.34046254377"
39169877;Saint-Placide - Cherche Midi;66;-1.864.458.622;1.202.517.487;"48.8490535919,2.32531797141"
7402;Roquette - Auguste Laurent;16;134.953.914;2.113.817.503;"48.858001906,2.38179770265"
54000591;Franquet - Labrouste;37;83.772.647;274.547.307;"48.8328770501,2.30676278472"
653193536;Maxime Gorki - Paul Vaillant-Couturier;20;-2.044.947.405;-685.733.231;"48.796735088,2.36833423376"
66491373;Pierre Joseph Desault;19;-569.399.308;-823.920.635;"48.821102308,2.3787754029"
66491409;Guillaume Tell - Parc Henri Barbusse;20;1.947.824.505;-742.642.457;"48.8895892589,2.41988629103"
66491372;M.- A. Lagroua Weill-Hallé -  F. Dolto;60;1.153.863.697;1.270.430.460;"48.8285952839,2.38022060627"
99840124;Regard - Rennes;46;793.042.237;-1.079.468.825;"48.847385405,2.32685554773"
27415224;Bir Hakeim;33;-188.393.398;-1.846.817.722;"48.8538440543,2.28970534822"
210408693;Vaugirard - Monsieur le Prince;26;-833.362.592;-396.459.725;"48.8489514416,2.34113294631"
518825709;Jean Oestreicher - Porte de Champerret;21;-750.292.803;-1.603.639.990;"48.8865558007,2.28864043951"
129025451;Douai - Bruxelles;27;-538.786.899;1.736.052.891;"48.8832078412,2.3308449949"
27415466;Jourdain - Place des Grandes Rigoles;22;913.818.815;380.904.186;"48.8740311373,2.38959476352"
27363187;Place Albert Kahn;46;1.712.951.980;864.574.160;"48.8957969798,2.34558558413"
583171360;Jean Marin Naudin - Stalingrad;30;-774.779.761;-636.337.656;"48.8059819693,2.31964677572"
230952057;Place Marcel Cachin;32;721.826.434;-1.468.950.711;"48.8141144236,2.39090770483"
463297497;Marcelle - Thalie;20;488.835.462;24.137.883;"48.8835462,2.4137883"
213857398;Gare de Clamart;14;-1.415.127.953;746.766.925;"48.813835356,2.27227896452"
82563707;Exelmans - Michel-Ange;33;-336.803.377;-2.058.739.331;"48.8430948665,2.25977708007"
213957917;Wilson - Métallurgie;28;1.890.555.174;1.658.702.190;"48.9094230101,2.35844358802"
559507144;Place Jean Ferrat;25;1.782.480.481;-2.102.056.006;"48.8184945213,2.37441748381"
66491370;Jacques Callot - Mazarine;28;-1.576.634.109;-280.051.745;"48.8552801753,2.3375743255"
66491404;Flandre - Riquet;21;-1.721.085.543;-109.499.542;"48.8880132814,2.37375959552"
82445192;Gare Montparnasse - René Mouchotte;39;1.402.897.946;-418.010.785;"48.8392038433,2.32088394463"
26958435;Square des Saint-Simoniens;25;488.701.796;23.967.273;"48.8701796,2.3967273"
653203262;Parc Pierre Lagravère;30;1.002.405.913;-1.638.657.425;"48.9263447248,2.2394567728"
37521;Petites Ecuries - Faubourg Poissonnière;18;-687.703.688;-575.700.216;"48.8739721724,2.3483887575"
129103849;Francoeur - Marcadet;20;1.116.304.095;438.464.242;"48.8910412326,2.34001458544"
213676825;Pitié-Salpêtrière;51;-1.772.047.710;-1.571.090.837;"48.8372080623,2.3646864295"
221094844;Place Alphonse Deville;23;333.207.119;646.555.243;"48.8501882627,2.32759617269"
990000217;Les Planètes;16;-1.708.433.116;-689.364.210;"48.8099849921,2.45808530599"
66491407;Haies - Réunion;22;-963.480.037;1.845.482.943;"48.8538689677,2.40242616224"
102336814;Kléber - Gouverneur Général Eboué;24;1.110.059.876;-278.927.307;"48.8268858431,2.27234132588"
126354477;Clichy - Place Blanche;20;1.312.143.406;-21.203.053;"48.8836010883,2.33322378248"
85162552;Fontainebleau - Edmond Michelet;45;982.846.993;293.564.639;"48.8095643684,2.36269086599"
129042700;Granges aux Belles - Hôpital Saint-Louis;61;-98.355.526;722.968.195;"48.8747949948,2.36666943698"
66505511;François 1er - Montaigne;29;-408.426.768;-1.035.105.569;"48.86688765,2.30667557572"
653065577;Gare du Nord - Demarquay;30;48.881.154;2.358.411;"48.881154,2.358411"
263610599;Centenaire - Sorins;45;1.806.645.238;-1.397.362.476;"48.8585352336,2.42735087872"
15414455;Paul Doumer - La Tour;34;1.214.647.502;-1.900.629.745;"48.8601161096,2.28084048191"
60667075;Georges V - François 1er;22;824.503.121;-1.882.419.602;"48.8704224716,2.30106979609"
1599896463;Magenta - Chabrol;24;-549.363.971;2.025.619.624;"48.8764953509,2.35609900206"
606669250;Square Georges Melies;40;933.926.425;2.113.615.558;"48.8407023921,2.40966774523"
82569809;Jardin Marguerite Long;22;-1.832.118.438;-1.678.903.992;"48.8816985774,2.28365756571"
213675430;Boutroux - Porte de Vitry;49;48.822.632;2.377.738;"48.822632,2.377738"
457713145;Gare de Nanterre Ville;43;488.950.295;21.957.932;"48.8950295,2.1957932"
66491406;Cours de Vincennes - Davout;48;-1.909.977.518;543.616.821;"48.8473310531,2.4103900082"
30641281;Place de la Montagne du Goulet;21;488.443.415;22.773.844;"48.8443415,2.2773844"
213689228;Raffet - Montmorency;42;1.880.855.260;1.781.431.186;"48.8525867081,2.26292524562"
1190800638;Ranelagh - Maison de la Radio;22;232.203.463;-1.896.785.747;"48.8529360317,2.28044964373"
129145892;Paris - Désiré Préaux;49;-1.465.837.198;850.350.521;"48.8574287669,2.43230491877"
1227051850;Glacière - Soeur Catherine Marie;40;1.146.490.932;23.855.831;"48.8295229894,2.34357040375"
653086121;Louis Xavier de Ricard - Ancienne Mairie;34;-2.046.937.341;973.290.002;"48.8462989907,2.47242037207"
1057072168;Jules Guesdes - Général de Gaulle;24;169.718.711;-1.221.423.673;"48.8193058129,2.27893419564"
653087914;Marne - Charles de Gaulle;27;-1.853.401.486;-1.270.880.057;"48.8150717195,2.41216689348"
54000619;Porte de Bagnolet;33;924.104.488;1.855.659.751;"48.8647071391,2.40834463735"
82332239;Ecoles - Carmes;36;-582.347.107;-322.008.565;"48.848904448,2.34734863043"
39535340;Charles Frérot - Albert Guilpin;30;-1.553.745.054;216.184.747;"48.8155839184,2.35050290823"
1062256852;Maxime Gorki - Louis Aragon;20;-1.234.835.717;1.177.005.964;"48.7890981473,2.36838787794"
27414902;Louis Blanc - La Chapelle;21;-2.030.836.891;2.088.230.098;"48.8840089645,2.35993355513"
653146273;Chausson - Gabriel Péri;22;1.593.883.675;1.040.775.365;"48.9218910035,2.29523062706"
1074187051;Hôtel de Ville;30;-2.052.476.823;-208.066.400;"48.9099933003,2.28823810816"
1074339090;Stade Pershing;0;48.828.511;245.794.799;"48.828511,2.45794799"
49423507;Pau Casals - Neuve Tolbiac;53;488.311.602;23.774.395;"48.8311602,2.3774395"
1062844489;Château - Place de Catalogne;33;-1.365.417.005;920.264.441;"48.8368139281,2.31866911054"
54000596;Jouffroy d'Abbans - Villiers;34;1.447.546.233;-1.936.006.501;"48.884215547,2.30565335602"
653102462;Lampes;43;-540.506.797;1.582.775.283;"48.8115248199,2.40179311484"
311153993;Les Halles - Saint-Eustache;32;-121.921.037;-1.567.845.179;"48.863626959,2.34262391925"
1074398925;République - Louis Loucheur;37;-687.216.697;1.499.338.215;"48.8235492612,2.51018654555"
84960402;Gobelins - Port-Royal;41;767.025.196;2.011.316.790;"48.8371359003,2.351520136"
653110492;Danielle Casanova - Ledru-Rollin;28;1.255.327.055;-451.580.885;"48.8157834979,2.3832597211"
63279;Siam - La Pompe;16;-883.720.512;1.744.153.392;"48.861720329,2.27534656856"
85160045;Arthur Auger - Jean Jaurès;26;-1.392.531.629;-1.258.391.725;"48.8137364456,2.30692774057"
82551956;Marché d'Auteuil;32;361.967.451;-2.125.063.611;"48.8484276137,2.26525382116"
501862076;Place Nelson Mandela;22;357.754.483;1.173.089.893;"48.8620909377,2.19657629728"
102747146;Lagny - Victor Basch;26;-1.201.883.015;-390.832.975;"48.8488414719,2.42632541893"
128940135;Marceau - Chaillot;21;886.123.725;39.887.102;"48.8688339499,2.29899678379"
1057296253;Regnault - Patay;27;-1.435.497.792;-1.670.459.948;"48.8243578222,2.37706515938"
128920403;Gare Saint-Lazare - Isly;27;-235.706.320;740.018.191;"48.8747776776,2.32651580478"
208795867;Ambroise Rendu - Porte Brunet;17;48.883.667;2.395.733;"48.883667,2.395733"
128882438;Institut du Monde Arabe - Saint-Germain;40;-493.959.242;1.932.253.099;"48.8490632995,2.35580865294"
210399835;Panthéon - Valette;39;1.391.686.054;28.625.443;"48.8470205717,2.34649826197"
210749865;Port-Royal - Hôpital du Val-de-Grâce;18;246.467.250;-2.085.754.009;"48.8376682728,2.34481383466"
213683101;Lecourbe - Jean Maridor;19;1.938.767.887;-237.433.752;"48.8379636615,2.28773921728"
66491402;Marcadet - Barbès;37;-2.060.286.244;-1.955.134.472;"48.890451121,2.34905739297"
102331767;Victor Hugo - Galliéni;34;-1.001.873.177;105.755.995;"48.8380201544,2.24608451128"
613737748;Raspail - Manufacture des Oeillets;32;488.094.458;23.903.009;"48.8094458,2.3903009"
27415665;Jean Jaurès - Salvador Allende;43;-1.774.447.481;-1.461.051.983;"48.8214755947,2.30265766382"
1062671597;Cossonnerie - Sébastopol;24;1.776.319.666;-494.292.094;"48.8613266591,2.34941963106"
213691848;Place Madeleine Daniélou;42;48.883.498;2.282.015;"48.883498,2.282015"
875078767;Lieutenant Chauré - Etienne Marey;20;1.125.496.371;-969.084.657;"48.8674619541,2.40597099066"
653042678;Quai de Béthune - Pont de la Tournelle;25;1.630.723.632;-2.044.360.761;"48.8509743319,2.35630720854"
94250567;Mairie d'Ivry-sur-Seine;53;-1.412.242.876;-1.558.310.081;"48.8105712097,2.38428264856"
649888071;Place Paul Eluard;19;-21.891.125;-1.662.056.033;"48.7672039733,2.41449773312"
49859500;Charenton - Diderot;18;-1.914.981.833;1.602.793.844;"48.8461714612,2.37930681556"
66491393;Dupleix - du Guesclin;47;568.335.417;1.538.323.299;"48.8514791041,2.29670953006"
82417874;Alexandre Dumas - Voltaire;60;-208.962.233;-932.034.479;"48.8528886704,2.38914764081"
210747224;Pirogues de Bercy - Libourne;49;48.832.308;238.637;"48.832308,2.38637"
85165045;Place Jean-Baptiste Clément;25;1.545.028.744;-1.377.860.273;"48.8124046687,2.36170917749"
244400797;Jean Lolive - Parc Stalingrad;23;88.230.486;1.198.566.862;"48.892061744,2.40917354822"
473204291;Victor Hugo - Magasins Généraux;34;2.084.822.883;-785.216.805;"48.9032814011,2.36807238311"
129130397;Pierre Grenier - Pont de Billancourt;21;1.843.566.366;-132.324.013;"48.8258020743,2.2487989068"
54000598;Mac-Mahon - Brey;25;1.096.765.814;-727.391.040;"48.8775320841,2.29451253605"
54000604;Ordener - Poissonniers;35;-862.324.754;230.090.081;"48.8912138908,2.35128866622"
42908639;Lallier - Trudaine;29;-1.622.894.229;207.960.545;"48.8810924662,2.34082248062"
66507229;Reims - Porte d'Asnières;26;1.219.750.954;694.385.841;"48.8918344482,2.30014465995"
82554786;Place de l'Eglise;30;1.275.484.041;878.542.127;"48.8928094615,2.41243511438"
54000567;Montreuil - Voltaire;34;2.143.354.047;1.385.321.895;"48.8505070118,2.39307555827"
357491025;Place Centrale;22;916.818.211;1.821.042.568;"48.7874016769,2.2278830409"
1057003116;Charles Lecocq - Lecourbe;30;4.884.044;2.294.867;"48.84044,2.294867"
303102719;Brancion - Lefebvre;11;-851.396.575;-1.417.594.415;"48.8290022279,2.30143103816"
653123610;Pierre Lefaucheux - Traversière;35;-2.009.410.349;490.802.182;"48.824352083,2.24179130048"
35101194;Place de l'Insurrection d'Août 1944;30;-1.587.255.574;1.052.432.843;"48.8147785275,2.39807456732"
213683992;Cauchy - Cévennes;51;1.454.874.512;-1.536.093.069;"48.843372571,2.27513283491"
213689815;Porte d'Asnières;36;1.530.129.663;1.509.492.968;"48.8903581761,2.30362862349"
213677219;Brillat-Savarin - Küss;21;48.822.203;2.350.422;"48.822203,2.350422"
54000632;Paul Vaillant-Couturier - Victor Hugo;36;-564.232.428;474.460.981;"48.8981970226,2.29384801797"
653137566;Mairie de Clamart;33;48.800.612;2.262.151;"48.800612,2.262151"
266422568;Place Edmond Michelet;23;-1.479.273.687;-673.946.793;"48.8601348905,2.3500636965"
210573120;Hoche - Tilsitt;33;-158.503.273;-880.243.032;"48.8748364578,2.29713231325"
1057234527;Gare d'Argenteuil;40;-1.121.406.927;232.334.126;"48.9470224368,2.2568981722"
265201872;Bourdon - Pont Morland;52;488.478.103;23.659.356;"48.8478103,2.3659356"
1057758764;Cadix - Hameau;37;-1.968.890.247;-2.035.725.012;"48.8340107632,2.28951618075"
100868590;Cité Vaneau;26;-1.729.319.201;1.872.168.660;"48.8542210666,2.31961492449"
49094984;Herschel - Observatoire;37;-1.806.971.677;1.444.098.942;"48.8434237622,2.33766451478"
1062911162;Solitaires - Place des Fêtes;29;48.876.601;2.391.769;"48.876601,2.391769"
58391194;Tiron - Rivoli;28;976.450.319;-1.175.621.996;"48.8556922532,2.35790580511"
78374110;Square Pierre Lazareff;17;259.270.478;-277.332.673;"48.8671417207,2.34839335084"
53999465;Place du Palais Royal;67;464.737.965;632.792.995;"48.8624302348,2.33852013115"
49424560;Saint-Mande - Picpus;35;-2.025.805.632;-1.296.224.151;"48.8451277283,2.40156862965"
653107480;Paganini - Davout;22;4.885.135;2.412.021;"48.85135,2.412021"
27363058;Suffren - La Motte-Piquet;23;910.556.066;-2.002.570.128;"48.8508812309,2.30121999979"
35080917;Euryale Dehaynin - Loire;30;-853.670.427;1.484.749.899;"48.8862489173,2.37745910883"
27363206;Riquet - Marx Dormoy;29;-398.876.913;420.311.090;"48.890210037,2.36017562449"
37420;Hauteville - Bonne Nouvelle;17;1.653.630.187;1.878.210.008;"48.8707743602,2.34964963683"
54000594;Edouard Pailleron - Bouret;27;100.056.828;-881.165.345;"48.8805976941,2.37694948912"
82583924;Pyrénées - Charles Renouvier;29;-596.621.144;-1.009.953.919;"48.8609593323,2.40042185204"
15163771;George Sand - Jean de La Fontaine;30;-1.509.523.881;-740.837.821;"48.8498691876,2.26825738753"
128884445;Constantine - Université;65;-1.356.923.810;-1.738.006.307;"48.8606804737,2.31484819558"
49829553;Legendre - Nollet;30;2.062.127.280;1.422.726.815;"48.8877421868,2.32029307988"
82425449;Bois de Vincennes - Polygone;51;-827.659.123;1.440.465.299;"48.8354449162,2.43142108144"
39882420;Championnet;22;488.953.643;23.498.166;"48.8953643,2.3498166"
11375742;Arsonval - Falguière;25;799.849.861;-1.194.472.766;"48.8404004037,2.3131178673"
